"period_begin","period_end","period_duration","region_type","region_type_id","table_id","is_seasonally_adjusted","region","city","state","state_code","property_type","property_type_id","median_sale_price","median_sale_price_mom","median_sale_price_yoy","median_list_price","median_list_price_mom","median_list_price_yoy","median_ppsf","median_ppsf_mom","median_ppsf_yoy","median_list_ppsf","median_list_ppsf_mom","median_list_ppsf_yoy","homes_sold","homes_sold_mom","homes_sold_yoy","pending_sales","pending_sales_mom","pending_sales_yoy","new_listings","new_listings_mom","new_listings_yoy","inventory","inventory_mom","inventory_yoy","months_of_supply","months_of_supply_mom","months_of_supply_yoy","median_dom","median_dom_mom","median_dom_yoy","avg_sale_to_list","avg_sale_to_list_mom","avg_sale_to_list_yoy","sold_above_list","sold_above_list_mom","sold_above_list_yoy","price_drops","price_drops_mom","price_drops_yoy","off_market_in_two_weeks","off_market_in_two_weeks_mom","off_market_in_two_weeks_yoy","parent_metro_region","parent_metro_region_metro_code","last_updated"
"2018-11-01","2018-11-30",30,"place",6,4664,"f","Columbus, OH","Columbus","Ohio","OH","All Residential",-1,164500,-0.0323529411764706,0.0349166404529726,159900,-0.0588581518540318,0.0699946466809422,107.375145180023,-0.0249953334992533,0.0705160666122913,107.859680284192,-0.0279550955031717,0.0746814218438863,1101,-0.0597779675491034,0.0222841225626742,1024,-0.0848972296693477,0.0940170940170941,983,-0.225374310480693,0.120866590649943,2412,-0.11970802919708,0.0691489361702127,2.2,-0.0999999999999996,0.1,47,4,0,0.976832710010643,-0.00203382647124595,-0.00158010945140208,0.201634877384196,-0.0408928766721659,-0.0323484095238818,0.259950248756219,-0.0535534008788176,0.0653580501746586,0.1640625,0.0121411416443253,-0.0186298076923077,"Columbus, OH",18140,"2023-02-12 14:58:17"
"2021-08-01","2021-08-31",30,"place",6,30794,"f","Dallas, TX","Dallas","Texas","TX","Multi-Family (2-4 Unit)",4,410000,-0.211538461538462,-0.0628571428571428,355000,-0.108040201005025,-0.053080821552414,205.111821086262,0.0654716033950258,0.185283102245607,216.727860787852,-0.00710490610755699,0.0818180614116304,25,-0.264705882352941,-0.0384615384615384,24,0.0434782608695652,-0.25,40,0.379310344827586,0.0256410256410255,72,0.161290322580645,-0.132530120481928,2.9,1.1,-0.3,29,7,-1,0.998217300583472,0.0130009248979124,0.0241970780021079,0.36,0.00705882352941173,0.167692307692308,0.194444444444444,0.0331541218637993,-0.0585676037483266,0.25,-0.0543478260869565,0,"Dallas, TX",19124,"2023-02-12 14:58:17"
"2017-01-01","2017-01-31",30,"place",6,16163,"f","Seattle, WA","Seattle","Washington","WA","Townhouse",13,660000,0.0646019840309702,0.0662358642972536,613800,0.0674782608695652,0.107942238267148,426.630434782609,0.0222065217391305,0.0806560176988071,410.511448623293,0.0388091029265458,0.10464898902268,99,-0.385093167701863,0.434782608695652,142,0.651162790697674,0.392156862745098,175,1.61194029850746,0.422764227642277,82,0.123287671232877,-0.0465116279069767,0.8,0.3,-0.4,19,5,10,1.00858641786743,-0.00158846867608609,-0.00225873874143345,0.282828282828283,-0.0712089842524625,-0.0794905577514273,0.170731707317073,0.0200467758102239,0.0195689166193988,0.830985915492958,0.272846380609237,0.174123170394919,"Seattle, WA",42644,"2023-02-12 14:58:17"
"2015-11-01","2015-11-30",30,"place",6,16163,"f","Seattle, WA","Seattle","Washington","WA","Single Family Residential",6,598000,0.0328151986183074,0.172549019607843,529950,0.0340497893168676,0.154575163398693,306.159420289855,-0.0123889668069191,0.139352636227671,342.175306685723,-0.017178735609351,0.165665558250172,439,-0.24957264957265,-0.0639658848614072,437,-0.192236598890943,0.0684596577017116,318,-0.38252427184466,-0.045045045045045,374,-0.327338129496403,-0.428134556574923,0.9,-0.1,-0.5,9,1,-6,1.02846869501409,0.000124272140846537,0.0277856709008233,0.466970387243736,-0.0253373050639566,0.151405355260793,0.296791443850267,-0.0557265417612434,-0.0136061096665522,0.578947368421053,-0.0439731491390213,0.0728348989833999,"Seattle, WA",42644,"2023-02-12 14:58:17"
"2022-12-01","2022-12-31",30,"place",6,16163,"f","Seattle, WA","Seattle","Washington","WA","All Residential",-1,774500,-0.0511485451761102,0.00584415584415576,769475,-0.000616923176829709,0.0328523489932886,544.76308913677,0.0434492629024421,-0.0195578661133158,565.245316537468,0.000546744442845526,0.0332416493961984,515,-0.127118644067797,-0.472336065573771,416,-0.326860841423948,-0.312396694214876,240,-0.532163742690059,-0.490445859872611,925,-0.28405572755418,0.984978540772532,1.8,-0.4,1.3,31,9,18,0.981739889846163,-0.00158099949696355,-0.037815633482804,0.178640776699029,-0.00102024025012343,-0.168695288874741,0.205405405405405,-0.125089950631746,0.0358775084096973,0.235576923076923,-0.113937640029873,-0.364423076923077,"Seattle, WA",42644,"2023-02-12 14:58:17"
"2013-08-01","2013-08-31",30,"place",6,4664,"f","Columbus, OH","Columbus","Ohio","OH","Condo/Co-op",3,122600,0.115052296498408,0.173205741626794,119900,-0.0407999999999999,0.111214087117702,86.669406981907,0.0445745120963461,0.17423067523874,78.4215080006592,-0.048499933508546,0.0772318773423883,270,0.0384615384615385,0.232876712328767,188,-0.0408163265306123,0.314685314685315,233,-0.199312714776632,-0.0717131474103586,848,-0.0822510822510822,-0.138211382113821,3.1,-0.5,-1.4,64,-5,-22,0.955632164660187,-0.00958787407539075,-0.00416003216794669,0.0592592592592593,-0.0407407407407407,-0.0411973617453069,NA,NA,NA,0.313829787234043,0.0434216239687364,0.0550885284927838,"Columbus, OH",18140,"2023-02-12 14:58:17"
"2016-05-01","2016-05-31",30,"place",6,30749,"f","New York, NY","New York","New York","NY","Multi-Family (2-4 Unit)",4,775000,0.115107913669065,0.148148148148148,710000,-0.0340136054421769,0.115475255302435,321.198515527137,0.214300542263656,0.209217940808047,544.117647058824,-0.0908644159418153,0.152249134948097,395,0.189759036144578,0.0422163588390501,350,0.10062893081761,-0.0641711229946524,743,-0.00402144772117963,0.0348189415041782,2965,0.0302293259207784,-0.0392093324692158,7.5,-1.2,-0.6,87,-11,-26,0.959553484521831,-0.00525759999971664,-0.00906137525765005,0.154430379746835,0.0128641146865945,0.00403460138271933,0.0829679595278246,0.00270388725541323,-0.00646820379038665,0.202857142857143,-0.0235579514824798,0.0183651642475172,"New York, NY",35614,"2023-02-12 14:58:17"
"2012-05-01","2012-05-31",30,"place",6,30794,"f","Dallas, TX","Dallas","Texas","TX","Single Family Residential",6,229000,0.0305474051806383,0.119804400977995,224900,-0.042571306939123,0.125062531265633,106.930360977296,0.0221741573435688,0.0752032158958424,115.501137366402,-0.0228495327030203,0.0584104224121216,819,0.180115273775216,0.231578947368421,666,-0.0375722543352601,0.275862068965517,1059,0.0153403643336529,0.0883864337101747,3096,0.00259067357512954,-0.268949232585596,3.8,-0.600000000000001,-2.6,45,-5,-21,0.972401428223355,0.0040600747214633,0.0137125475924611,0.153846153846154,0.00110840168477058,0.0275303643724696,0.241279069767442,0.016861971321846,-0.0210585925702204,0.184684684684685,-0.0595349684945061,0.0544164854509682,"Dallas, TX",19124,"2023-02-12 14:58:17"
"2013-09-01","2013-09-30",30,"place",6,29470,"f","Chicago, IL","Chicago","Illinois","IL","Condo/Co-op",3,265000,-0.0354868061874432,0.218390804597701,230000,0.0502283105022832,0.315037164093768,237.5,-0.00315822318684655,0.150102249488753,163.744624545154,0.023873178614076,0.26992793160466,1330,-0.182544560540873,0.244153414405987,1011,-0.219907407407407,0.210778443113772,1631,-0.0308972073677956,0.211738484398217,4455,0.0504597972176373,-0.0747663551401869,3.3,0.7,-1.2,39,3,-21,0.981400119972332,-0.00537739391193026,0.0147638369468147,0.251127819548872,-0.035288898336807,0.0341025622991061,0.217732884399551,0.00174608883246785,0.0083870900070277,0.272007912957468,-0.054380975931421,-0.0405669373419333,"Chicago, IL",16984,"2023-02-12 14:58:17"
"2014-01-01","2014-01-31",30,"place",6,16163,"f","Seattle, WA","Seattle","Washington","WA","All Residential",-1,427000,0.0166666666666666,0.201970443349754,410000,0.0148514851485149,0.0817941952506596,266.719118804091,0.00920747655602105,0.123113986455398,289.214912280702,0.0478258313585409,0.118180451127819,515,-0.268465909090909,0.0362173038229376,541,0.303614457831325,0.034416826003824,767,1.2231884057971,0.126284875183554,1112,0.0054249547920433,0.0220588235294117,2.2,0.6,0,35,9,-1,0.990820484249299,-0.00128617038820444,0.00291259846458125,0.277669902912621,0.0148858120035305,0.0402453556289191,0.24910071942446,0.0284858912146955,0.0294316017774016,0.641404805914972,0.231766251698105,0.0697030850736721,"Seattle, WA",42644,"2023-02-12 14:58:17"
"2021-02-01","2021-02-28",30,"place",6,6171,"f","El Paso, TX","El Paso","Texas","TX","Multi-Family (2-4 Unit)",4,179000,0.598214285714286,0.0914634146341464,2e+05,0.0282776349614395,0.114206128133705,95.3180734605901,-0.029109896554427,0.079072529742529,116.107357477844,0.0484284511162614,0.160312215057271,18,0.0588235294117647,0.2,18,0,1,25,0.315789473684211,0.666666666666667,31,0.0689655172413792,-0.261904761904762,1.7,0,-1.1,7,-11,-25,1.02969768411914,0.067935306274469,0.0756780364573896,0.444444444444444,0.209150326797386,0.311111111111111,0.0645161290322581,-0.00444938820912125,-0.0783410138248848,0.555555555555556,-0.0555555555555556,0.111111111111111,"El Paso, TX",21340,"2023-02-12 14:58:17"
"2020-11-01","2020-11-30",30,"place",6,30818,"f","Austin, TX","Austin","Texas","TX","All Residential",-1,450000,0,0.125,459900,0.0118823013006615,0.140483570985741,252.234006734007,0.000421798860617439,0.127632210297297,286.094477711244,0.051565030856999,0.186269008615693,1269,-0.0903225806451613,0.251479289940828,1140,-0.131759329779132,0.259668508287293,1001,-0.323648648648649,0.127252252252252,2069,-0.158943089430894,0.0465351542741528,1.6,-0.2,-0.3,36,-2,10,1.00458660111828,0.00107760732140405,0.0187689421673372,0.396375098502758,0.00569409491852868,0.165605867733527,0.19478008699855,-0.0361142219445394,-0.0712795993949756,0.289473684210526,0.00996111756924684,-0.160250072695551,"Austin, TX",12420,"2023-02-12 14:58:17"
"2012-02-01","2012-02-29",30,"place",6,17151,"f","San Francisco, CA","San Francisco","California","CA","Townhouse",13,875000,0.838621559151082,0.462855996455709,744500,0.0805515239477503,0.0868613138686132,586.935166994106,0.70383545805721,0.26699327082933,537.769675719135,0.014592121523435,0.0389743297176799,9,-0.181818181818182,0.5,13,0.857142857142857,0,15,-0.210526315789474,-0.464285714285714,29,-0.0645161290322581,-0.579710144927536,3.2,0.4,-8.3,27,-64,-14,1.01296244313446,0.0313092449060819,0.0184621116139644,0.333333333333333,0.242424242424242,0,0.379310344827586,0.185761957730812,0.263368315842079,0.461538461538462,-0.252747252747253,-0.0769230769230769,"San Francisco, CA",41884,"2023-02-12 14:58:17"
"2019-07-01","2019-07-31",30,"place",6,9170,"f","Indianapolis, IN","Indianapolis","Indiana","IN","All Residential",-1,165000,0,0.107382550335571,164900,-0.00060606060606061,0.0993333333333333,89.9760304249741,-0.018963334492203,0.058534521844857,91.3621262458472,0.0191952750092286,0.081020255063766,1475,0.00958247775496246,0.0498220640569396,1309,0.0061491160645657,-0.0493827160493827,1679,0.0114457831325301,-0.0405714285714286,2596,0.0626279164961114,0.0180392156862745,1.8,0.1,0,11,2,3,0.976172219715523,-0.00663810968255862,-0.00454056711143125,0.233220338983051,-0.0261910230977158,-0.0151782375294047,0.421032357473035,0.0509955175221554,-0.0173990150759842,0.589763177998472,-0.0635804038616355,-0.0224372577313754,"Indianapolis, IN",26900,"2023-02-12 14:58:17"
"2013-03-01","2013-03-31",30,"place",6,17151,"f","San Francisco, CA","San Francisco","California","CA","Single Family Residential",6,931500,0.162921348314607,0.277777777777778,824500,-0.028285209192693,0.0721716514954487,598.854866816032,0.140763411940969,0.253947373409204,662.244897959184,0.0535079157688882,0.240994325191216,194,0.564516129032258,-0.080568720379147,208,0.377483443708609,-0.0325581395348837,244,0.378531073446328,-0.106227106227106,220,0.0784313725490196,-0.387186629526462,1.1,-0.5,-0.6,14,-1,-7,1.09928701333271,0.0237194205751456,0.0814080062856091,0.742268041237113,0.0245261057532424,0.273073728440905,0.0636363636363636,-0.0196969696969697,-0.109065586224361,0.735576923076923,0.0468352012226185,0.154181574239714,"San Francisco, CA",41884,"2023-02-12 14:58:17"
"2020-05-01","2020-05-31",30,"place",6,17420,"f","San Jose, CA","San Jose","California","CA","All Residential",-1,1005000,-0.0242718446601942,-0.0218978102189781,1038888,0.0404486730095144,0.0399279279279279,676.244737888573,0.0144814147759667,0.0518464433221917,659.791813082143,-0.0134792426218331,0.0400775478299658,326,-0.19106699751861,-0.560646900269542,462,0.509803921568627,-0.375675675675676,648,0.390557939914163,-0.36094674556213,925,0.195090439276486,-0.296577946768061,2.8,0.9,1,25,13,3,1.00595227976921,-0.0285974388342163,-0.00824090329208849,0.493865030674847,-0.200924051211009,-0.0748681229639674,0.188108108108108,0.0989608212864027,-0.0955420820059603,0.396103896103896,0.0333587980646805,0.0163741663741664,"San Jose, CA",41940,"2023-02-12 14:58:17"
"2022-07-01","2022-07-31",30,"place",6,8903,"f","Houston, TX","Houston","Texas","TX","All Residential",-1,330000,-0.0291976171214239,0.0819672131147542,335000,-0.0428571428571428,0.0634920634920635,171.019900497512,-0.0269965470477996,0.10379638069196,173.382873319179,-0.0202023158814052,0.0923726547187393,2262,-0.197872340425532,-0.221342512908778,2225,-0.086992203528929,-0.199928083423229,3218,-0.119562243502052,-0.160010441138084,6287,0.109796999117387,-0.0766632398296373,2.8,0.8,0.5,15,1,-2,0.993080906998392,-0.00461468506217444,0.00134538148393881,0.325375773651636,-0.0459008220930451,0.0110900593659214,0.312231588993161,0.0213224980840696,0.0293706696217403,0.466966292134831,-0.0861728133226983,-0.0310560020039675,"Houston, TX",26420,"2023-02-12 14:58:17"
"2021-11-01","2021-11-30",30,"place",6,8907,"f","Jacksonville, FL","Jacksonville","Florida","FL","Single Family Residential",6,3e+05,0.0249752297652808,0.214574898785425,275250,0.00090909090909097,0.214159682399647,171.293375394322,-0.00431592024651961,0.239357951382446,177.070675858631,0.0333960755028326,0.271180485995298,1413,-0.00422832980972521,0.274120829576195,1331,-0.0889801505817933,0.188392857142857,1202,-0.204500330906684,0.143672692673644,1800,-0.149740198393954,-0.115479115479115,1.3,-0.2,-0.5,28,-2,-5,0.994251177746143,0.00243708601058301,0.00827551026787465,0.384996461429582,0.015017603078631,0.163175000654109,0.221666666666667,-0.031521807589356,-0.00536036036036036,0.367392937640871,-0.0295954264932832,0.0468572233551572,"Jacksonville, FL",27260,"2023-02-12 14:58:17"
"2022-02-01","2022-02-28",30,"place",6,8907,"f","Jacksonville, FL","Jacksonville","Florida","FL","Single Family Residential",6,305000,0.020066889632107,0.244897959183674,288000,-0.00655398413245945,0.200500208420175,179.567642956764,0.0339850793422865,0.26465416782779,184.692898272553,0.0222409661155776,0.276291614269641,1097,0.118246687054026,-0.0360281195079086,1101,0.0730994152046784,-0.0900826446280992,1236,0.0465707027942421,-0.0557677616501145,1459,-0.0318513603185137,-0.139233038348083,1.3,-0.2,-0.2,26,-3,-7,0.995087867906484,0.00134655033588638,0.00713841714642482,0.391066545123063,-0.0299324355089453,0.13623350470127,0.153529814941741,-0.0316062169096194,0.00780710107743413,0.502270663033606,0.0568515597197656,0.0311962828683165,"Jacksonville, FL",27260,"2023-02-12 14:58:17"
"2021-10-01","2021-10-31",30,"place",6,16904,"f","San Diego, CA","San Diego","California","CA","Townhouse",13,710000,-0.00699300699300698,0.135091926458833,799000,0.0654753967195627,0.143061516452074,552.109181141439,0.00162786195730602,0.229043046714856,584.448160535117,0.00400713890519588,0.170131846999025,151,-0.0258064516129032,0.0134228187919463,146,-0.175141242937853,0.106060606060606,151,-0.0258064516129032,0.143939393939394,104,-0.00952380952380949,-0.257142857142857,0.7,0,-0.2,11,2,1,1.02697910571892,0.00175202016958842,0.0236434165390489,0.655629139072848,0.0685323648792994,0.172407662562781,0.288461538461538,-0.0734432234432235,-0.0258241758241758,0.650684931506849,0.0348657224673014,0.127957658779577,"San Diego, CA",41740,"2023-02-12 14:58:17"
"2018-12-01","2018-12-31",30,"place",6,30794,"f","Dallas, TX","Dallas","Texas","TX","All Residential",-1,294000,0.0315789473684212,-0.0167224080267558,265000,-0.156050955414013,0,167.826951765291,0.0161799922719068,-0.0250516924082798,165.552053486151,-0.0801703137897412,0.00581920457639318,937,0.103651354534747,-0.102490421455939,796,-0.0160692212608158,-0.075493612078978,729,-0.371009490940466,0.0736377025036818,3199,-0.173385012919897,0.31700288184438,3.4,-1.2,1.1,53,7,6,0.970351769328961,-0.00295763067160992,-0.0019327830078133,0.12059765208111,-0.0125001099919172,-0.0317011984936027,0.185995623632385,-0.0899733686156769,0.0176135734059545,0.201005025125628,0.00817436999583829,0.00239875334862466,"Dallas, TX",19124,"2023-02-12 14:58:17"
"2017-04-01","2017-04-30",30,"place",6,8907,"f","Jacksonville, FL","Jacksonville","Florida","FL","Single Family Residential",6,180000,-0.0217391304347826,0.0358221838584376,194900,0.0263296471827277,0.0833796553640911,104.518680183986,-0.00659309476505299,0.0746880422143694,111.832611832612,0.01863747588178,0.0865873136323887,1116,0.024793388429752,0.0342910101946245,941,-0.0146596858638743,0.044395116537181,1289,-0.104239054899236,-0.0402084884586746,3030,-0.00590551181102361,-0.137980085348506,2.7,-0.0999999999999996,-0.6,41,-8,-8,0.975676990539735,0.000599841925605249,-0.00128524326425616,0.176523297491039,0.0305177878491661,-0.0143942187276816,0.231683168316832,-0.0156921597671578,0.0695210061546695,0.321997874601488,-0.0172691411053185,0.0245505938023757,"Jacksonville, FL",27260,"2023-02-12 14:58:17"
"2017-06-01","2017-06-30",30,"place",6,16163,"f","Seattle, WA","Seattle","Washington","WA","All Residential",-1,694000,0.0676923076923077,0.185818026484408,650000,-0.0225563909774437,0.150442477876106,437.5,-0.00185185185185188,0.111700817317864,411.171420606601,-0.013098872259817,0.114159884222472,1247,0.0685518423307627,-0.097684515195369,1277,-0.00078247261345854,0.0579950289975144,1368,-0.00145985401459858,0.0418888042650418,773,0.0826330532212884,-0.163419913419913,0.6,0,-0.1,7,0,-1,1.07302630188864,-0.00585627190993909,0.0285388378545128,0.643945469125902,-0.0244349935990337,0.12151421008104,0.260025873221216,0.0625468816245774,-0.0213594081640653,0.817541111981206,-0.0267468379405468,0.0810042437127718,"Seattle, WA",42644,"2023-02-12 14:58:17"
"2013-03-01","2013-03-31",30,"place",6,30794,"f","Dallas, TX","Dallas","Texas","TX","All Residential",-1,224750,0.176701570680628,0.133955600403633,259900,0.00347490347490353,0.105957446808511,117.456155385323,0.152054985156645,0.0699276743799075,129.874052938212,-0.012427099494329,0.0811264004727221,1090,0.487039563437926,0.230248306997743,988,0.366528354080221,0.312084993359894,1444,0.160771704180064,-0.0256410256410257,3174,0.00793902826294057,-0.261001164144354,2.9,-1.4,-1.9,41,-18,-25,0.966625592310412,-0.00195100082012178,0.0051484868527748,0.153211009174312,-0.0173210508529732,0.0380868556754406,0.172022684310019,0.00625577417981885,-0.0261146847237413,0.270242914979757,0.0240465111070047,0.0630716002387212,"Dallas, TX",19124,"2023-02-12 14:58:17"
"2016-11-01","2016-11-30",30,"place",6,30827,"f","Fort Worth, TX","Fort Worth","Texas","TX","Condo/Co-op",3,197500,-0.141117634268319,0.106442577030812,2e+05,0.000500250125062607,0.142857142857143,146.448087431694,-0.221058373370481,-0.174402870223688,101.026748503448,-0.00447781037344386,0.112298914170958,23,0.277777777777778,1.875,24,0.411764705882353,1.18181818181818,23,-0.54,0.277777777777778,100,-0.0654205607476636,0.19047619047619,4.3,-1.6,-6.2,35,7,10,0.989942034876994,0.0181285817019983,0.0372625174988107,0.217391304347826,0.161835748792271,0.0923913043478261,0.14,-0.0749532710280374,0.00904761904761905,0.166666666666667,-0.303921568627451,0.166666666666667,"Fort Worth, TX",23104,"2023-02-12 14:58:17"
"2019-04-01","2019-04-30",30,"place",6,16163,"f","Seattle, WA","Seattle","Washington","WA","Condo/Co-op",3,482500,0.0057321521625846,-0.0938967136150235,695000,-0.0278564584600967,0,624.039275435923,-0.00176709707582523,-0.0562206701957442,474.242424242424,0.00268398268398262,0.0167757575757577,208,0.0833333333333333,-0.1875,258,0.309644670050761,-0.0652173913043478,357,0.0562130177514792,0.0984615384615384,560,0.100196463654224,1.47787610619469,2.7,0,1.8,18,-11,10,0.989858166391055,0.0010724228307627,-0.0643059161871387,0.206730769230769,-0.00160256410256412,-0.398737980769231,0.360714285714286,0.109240808307606,0.183723135271808,0.527131782945736,0.00936528548380755,-0.255476912706437,"Seattle, WA",42644,"2023-02-12 14:58:17"
